__filename__,CODEST,MC_AUTO,CODEMC,__id__,CLIP,CODELI,TEXT,CODESII
tekno_complete,2,None,2,3307,9_2,1,"   While the teacher does a good job of working through to get the correct answer.  I think that it would have been helpful if the teacher explained that 1 1/6 can not be the answer because 1/2 divided by 2/3 must be less than one. """"",2
tekno_complete,0,None,0,3308,9_2,0,   Interaction is the key here ,0
tekno_complete,1,1,0,3309,9_2,1,   I still think that this teacher does most of the showing and talking without enough student interaction.  I would have liked to have seen more student response and questions so I would have had a better understanding of their understanding. ,1
tekno_complete,0,None,0,3310,9_2,1,"   I like the fact that he does this one for the whole class to see.    I thought he was going to write on the board with the marker ha-ha!  He brings the class back in to the discussion greatly though mine would have been laughing at me for the rest of the period. """"",0
tekno_complete,0,0,0,3311,9_2,0,   great teaching like the way teacher presents math problem ,0
tekno_complete,1,None,1,3312,9_2,0,   The teacher explains the problem on the projector screen and easily explains the different parts and how many parts work to equal the whole. The students understand thanks to this teacher's clear explanation and they easily figure out the answer to the problem. ,0
tekno_complete,0,None,0,3313,9_2,0,   good visuals ,0
tekno_complete,0,None,2,3314,9_2,2,"The teacher didn't really build on what Justin (the student called up to the front to demonstrate his answer) gave as an answer.  In fact I felt that the teacher sort of """"shoved"""" Justin aside before he even had a chance to describe his reasoning - not a good teacher practice!  However the teacher did a fairly good job of using the fraction circles to demonstrate how 1/2 divided by 2/3 equals 3/4.  One thing that I think the teacher could have done to help make the explanation clearer was to emphasize the fact that there are two """"wholes"""" being used in the problem.  There's the """"whole"""" represented by the 1/2 quantity - which we are attempting to figure out how much of the 2/3 quantity it """"fills in"""" as a fractional amount - and of course there's the """"whole"""" behind the 1/2 and 2/3 quantities themselves.  However that particular discussion may have taken place prior to the clip I saw.""""",2
tekno_complete,2,None,2,3315,9_2,2,"   I think this process of division of fractions was much easier to understand than the process in the earlier clip of """"multiply and flip.""""  The students had a visual representation of the division and it helped them figure out the solutions.  However I would want to see the """"multiply and flip"""" method at the end of this as a way to divide all fractions.  Perhaps the students would be able to explain the method using the manipulatives. """"",2
tekno_complete,0,1,1,3316,9_2,1,"   From an outside perspective this clip seemed a confusing.  I did not follow his reasoning when he was describing it.  To divide 1/2 by 3/4 you do not get 3/4.  It may have been better to ask more questions of the one boy who went to the overhead instead of just saying he was wrong.  ???? """"",1
tekno_complete,1,0,1,3317,9_2,1,   I still don't understand this explanation. I think it is hard for the kids to see. I prefer the rectangle version of  dividing fractions.  ,1
tekno_complete,1,None,0,3318,9_2,1,   I found this to be a great way for the whole class to interact with the teacher.  He came up with an attention getting tool to keep the children interested  and the children seem genuinely interested and it makes learning fun ,0
tekno_complete,0,1,1,3319,9_2,1,   This is a complicated method and can't be used in all situations and doesn't not teach the conversion in numbers aside from using pieces ,0
tekno_complete,0,None,0,3320,9_2,1,   Good - helped the whole group with a visual representation of the fractions.  this is the best use I've seen yet of using aids with a whole group. ,0
tekno_complete,1,0,0,3321,9_2,0,   slightly confusing I think for the students. needs further clarification. ,1
tekno_complete,1,0,0,3322,9_2,1,   The way the teacher is teaching this lesson is effective. It gets the whole class involved and turns out to be fun.  ,0
tekno_complete,1,0,0,3323,9_2,1,"   This seemed to work pretty well although it wasn't clear what the first boy did and what mistake he made--probably elaborating on his thinking and procedure would have illuminated common mistakes and mistaken ideas.  """"",1
tekno_complete,1,0,0,3324,9_2,0,"   The educator seems to know that the students are having a difficult time and breaks the problem down both verbally and visually to help the students understand. """"",0
